Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Target
-2.749,-2.877,0.79,-1.17,1.32,0.033,-0.255,-0.965,0.182,0.483,-3.153,0.076,0.796,0.402,-0.457,-0.39,1.048,0.51,-3.27,-0.728,2.582,1.036,-1.022,-1.692,-0.203,-2.977,-0.7,-1.247,0.643,0.364,-0.104,1.762,-0.368,0.603,0.872,0.345,1.545,1.839,-0.735,0.119,0.322,-1.804,0.135,-0.729,0.145,-1.359,-1.302,0.364,1.216,1.47,-2.214
-0.951,-1.197,-0.224,-0.611,1.303,-0.417,-0.289,2.454,-0.753,1.154,-1.144,0.147,0.506,0.656,-0.273,0.042,0.586,0.471,-1.042,-1.309,0.249,0.47,-0.19,-1.563,-0.59,-1.293,-1.602,-0.719,0.366,0.165,-0.114,-0.03,-1.076,0.367,-0.063,0.342,0.683,0.368,1.423,0.056,0.75,-0.793,1.172,0.304,1.671,-2.448,-2.624,0.364,0.304,1.252,-1.515
0.23,0.111,0.605,0.374,1.492,0.55,0.9,-1.368,0.284,0.384,0.071,-0.416,-0.274,-0.177,-0.11,-1.252,-0.651,-0.254,0.258,1.059,-0.709,0.996,-0.296,-0.091,0.966,1.702,0.378,-0.478,0.407,0.298,-0.545,-0.857,0.307,-0.22,0.51,-1.646,1.01,0.045,0.048,0.259,0.734,-0.391,-0.009,0.25,-0.681,-0.327,-0.571,-0.349,-0.34,-0.512,-0.045
0.333,0.219,0.578,0.958,-0.736,1.329,-0.937,1.314,0.395,-0.718,-0.102,-0.412,0.376,0.294,0.309,0.473,0.159,0.468,0.048,-1.158,-0.985,0.18,-1.098,1.316,0.779,0.888,-0.457,-0.578,0.33,-0.366,0.255,-1.212,0.099,0.935,-0.063,0.72,0.233,-0.262,-0.721,0.381,-0.463,-0.681,1.051,0.446,0.785,0.381,-0.065,0.839,0.262,-0.105,1.305
0.565,0.562,-0.826,-0.939,-0.394,-0.124,-0.396,-1.436,2.582,0.136,0.618,-0.665,-1.78,-2.082,0.102,0.042,-1.386,-1.447,0.345,0.247,-1.282,1.538,0.099,1.168,-0.606,1.396,-0.646,0.664,-1.789,0.696,0.429,2.787,0.496,0.246,0.314,0.346,-0.483,-1.415,0.731,0.142,-0.448,1.077,0.725,-0.814,0.803,0.419,0.16,0.364,-2.158,0.023,0.614
-0.626,-0.734,-0.206,-0.218,-1.239,0.86,-0.341,-0.313,-0.211,0.809,-0.369,0.15,0.692,0.695,-0.226,0.042,0.565,0.447,-0.312,-1.116,-0.744,-0.254,-1.643,-0.126,-0.605,-0.12,-2.121,-0.111,0.104,-0.897,0.265,0.638,2.755,0.066,-0.817,0.344,-0.052,0.234,0.089,-0.049,-0.45,-0.433,-0.304,0.008,-0.067,0.19,0.273,0.364,0.481,0.996,-0.738
-0.526,-0.44,-0.724,0.997,-1.208,0.417,-0.243,2.162,0.105,-0.572,0.957,-0.621,-0.756,0.13,-0.18,-1.252,0.432,-0.22,1.193,0.576,-0.933,-0.546,0.285,-0.369,-0.534,1.406,1.07,1.521,0.111,-0.366,-0.919,-1.379,-0.993,0.019,0.51,1.328,0.091,-0.912,0.532,0.138,0.896,2.035,-0.283,0.421,-0.506,-2.142,-2.821,1.017,1.022,1.605,-0.815
0.311,0.256,1.445,0.581,-0.014,-1.999,-0.835,-1.472,-0.439,-0.071,-0.475,-1.045,0.234,0.415,0.538,-0.821,-0.611,-0.885,-0.256,1.048,0.274,0.489,0.074,0.592,0.04,-0.862,-0.043,-0.281,0.454,-0.897,-0.395,-1.379,-0.884,-0.322,-0.063,-0.654,1.37,0.071,0.319,0.415,2.144,-0.376,0.436,0.384,0.594,-0.301,-0.193,0.691,-0.489,-1.226,0.493
0.497,0.671,0.171,1.01,-1.498,-0.177,0.844,0.614,2.0,-0.081,0.104,0.069,0.719,0.426,0.438,0.042,2.539,0.336,0.215,-1.106,-1.329,-0.233,1.936,0.91,0.951,2.692,-1.599,-0.066,0.466,-0.366,0.348,0.791,2.002,0.263,-0.621,0.336,-0.485,0.12,0.084,0.272,-0.447,-0.141,0.545,0.605,-0.344,0.304,0.273,0.364,2.425,0.413,0.737
-0.342,-0.311,2.176,0.346,-1.455,0.323,-1.965,-0.335,-1.105,-0.544,-1.317,-0.066,0.95,0.485,0.369,0.042,0.996,0.528,-1.199,0.327,0.114,-1.164,0.321,1.057,1.262,-0.443,0.066,-0.737,1.245,0.696,-0.661,0.663,1.352,0.343,0.314,-1.094,1.51,1.249,-0.055,0.334,2.102,-1.423,-0.09,-0.277,0.439,-0.68,-0.454,-0.794,1.112,-1.919,0.546
-3.337,-4.037,-2.269,0.191,1.057,0.269,-1.97,0.495,2.0,0.633,-2.996,-0.446,-2.021,-1.6,-3.572,0.042,0.71,0.848,-3.215,0.839,1.438,-0.25,1.164,-0.653,-0.702,0.905,0.464,0.59,-2.418,0.165,0.823,-1.427,-0.836,-0.312,0.314,1.354,0.091,-1.225,0.576,-1.164,-0.459,0.609,-0.811,-2.838,-1.106,0.419,1.397,1.671,0.783,2.739,-3.005
0.039,0.185,0.427,-1.282,0.318,-1.089,0.826,-0.12,0.042,-1.776,-0.164,-1.134,0.566,0.441,-0.124,0.473,-0.267,-1.001,0.243,-0.491,1.373,-0.336,0.241,-0.753,0.065,0.826,0.028,-0.337,0.253,-0.366,0.251,-0.845,-0.845,0.546,-0.063,0.705,-1.316,-0.021,-0.399,0.3,-0.455,-0.221,0.553,0.45,0.269,0.19,-0.065,0.839,0.077,-0.488,0.461
-1.218,-1.07,0.117,0.348,0.872,0.177,1.885,0.705,2.241,0.239,-1.04,-1.437,0.033,-0.699,-0.583,0.473,-0.538,-2.068,-1.233,0.624,-0.941,1.096,0.579,-1.495,-0.16,0.717,-0.261,-1.561,-0.621,-1.428,0.043,0.131,0.142,-0.184,-0.817,-0.197,0.944,2.87,-1.418,0.12,0.403,-1.054,0.252,-0.896,0.514,0.247,0.835,-0.289,-0.531,-0.821,-0.594
0.526,0.438,0.484,0.2,-1.155,0.408,-0.145,1.56,0.397,-0.591,0.762,-0.807,0.484,0.669,0.595,0.042,-0.463,-0.489,0.526,0.073,1.433,-1.273,0.067,-0.394,0.945,-0.362,-0.363,-0.2,0.155,0.696,0.077,-0.547,-0.56,0.239,0.133,0.717,-1.32,-0.307,-1.585,0.5,-0.461,0.602,-0.128,0.379,-0.35,-0.04,0.048,0.839,0.461,-0.015,0.286
-0.953,-1.285,-0.913,-0.339,0.688,-1.344,0.968,-0.738,0.552,-0.205,0.626,-0.604,-0.991,-0.465,-0.728,-0.39,-0.361,0.488,0.58,0.971,-0.883,-1.286,-0.175,-2.316,-1.394,0.645,0.981,2.262,-0.968,0.165,0.425,-1.98,-1.331,-0.249,0.51,1.342,-1.322,-0.961,1.901,-0.076,-0.458,2.483,-0.544,-0.695,-0.114,0.419,2.016,1.671,-0.201,1.47,-0.768
0.396,0.359,0.41,0.356,0.062,0.058,-0.476,0.595,-2.411,2.387,0.234,-1.864,0.231,-0.328,0.253,0.042,0.291,-2.195,0.664,0.727,0.966,-0.258,-0.393,1.553,0.911,2.66,0.488,0.02,0.018,-0.897,-0.026,-0.223,-0.982,-0.018,-0.259,0.723,-1.313,-0.107,-0.128,0.254,-0.456,0.177,0.045,0.443,0.632,-0.155,0.273,0.839,-0.076,-0.051,0.725
0.793,0.396,1.175,-0.173,-1.584,-2.507,0.576,-0.905,-0.088,-0.08,0.114,-0.41,-0.138,-0.53,0.861,0.042,0.713,-0.309,-0.158,0.259,0.302,0.549,0.419,-0.245,-1.793,0.07,-0.744,-0.334,0.607,1.227,1.438,0.696,0.381,0.175,-0.063,-0.306,0.939,-0.062,-0.219,0.355,1.276,-0.272,0.232,0.545,-0.803,1.68,-0.065,-0.349,0.854,-1.536,1.093
0.583,0.719,0.401,-2.695,1.018,0.571,0.459,0.124,-0.881,0.977,0.225,-0.455,1.149,0.906,0.754,0.473,0.199,-0.533,0.25,1.367,1.083,-0.771,0.517,-0.549,-1.32,-1.159,1.845,0.009,0.765,-0.897,1.721,1.287,-1.005,-0.221,1.445,0.707,-0.895,0.149,0.462,0.324,0.39,-0.07,-0.355,0.85,-0.272,2.025,1.735,0.839,-0.207,0.029,0.759
0.099,-0.433,0.169,-0.765,0.034,1.706,1.179,1.086,0.691,0.041,-0.593,-0.429,-0.979,-1.344,-0.274,-1.539,-1.068,0.092,-0.79,-0.77,1.211,0.54,-0.441,0.822,-0.676,-0.203,-1.067,-0.148,-1.109,-1.14,1.442,-1.472,-0.451,0.569,-0.817,0.365,-0.612,0.16,-2.494,0.281,-0.446,-0.843,0.13,-0.609,-0.203,0.419,1.397,0.364,-1.658,-0.633,-0.678
-0.906,0.001,0.062,-0.647,-1.384,-0.46,1.02,0.794,-0.119,1.429,-1.412,-0.183,-0.258,-0.405,-0.214,0.473,-1.489,0.299,-1.326,0.735,-0.59,1.421,0.894,0.254,0.378,-0.072,1.413,-1.364,-0.538,-0.366,-0.293,-0.701,0.432,-1.306,1.068,0.341,1.402,0.193,0.06,0.178,-0.456,-1.273,-0.156,0.077,-0.057,-0.499,0.385,0.364,-1.793,-0.742,0.153
0.08,-0.227,-1.298,-1.162,-1.705,-0.278,-0.103,1.212,-0.248,-0.334,-0.213,-0.204,0.603,0.971,-0.168,0.042,-1.414,-0.187,-0.071,1.216,-0.81,-0.605,-0.373,-0.19,-1.255,-0.529,2.001,-0.266,-0.469,-0.366,0.255,0.538,-0.21,-1.153,0.51,0.351,0.823,-1.183,0.05,0.13,-0.454,-0.328,0.645,-0.479,0.357,0.19,0.16,0.364,-1.32,0.104,-1.135
-0.598,0.376,0.171,-0.218,-0.091,-0.875,1.69,-0.504,0.086,0.188,-0.68,-0.016,0.074,-0.157,0.179,0.042,-0.062,0.241,-0.583,-0.025,-0.829,-0.233,1.875,-0.342,0.419,2.74,0.957,-1.395,-0.043,0.961,-0.567,0.239,0.608,1.286,1.445,0.343,1.401,-0.104,0.58,0.241,-0.445,-1.342,-0.386,0.498,-0.016,-0.843,0.16,0.364,-0.133,-0.011,-0.149
0.368,0.509,0.7,0.087,0.245,-0.756,0.563,1.903,-1.082,0.043,0.263,-0.757,0.689,0.592,0.539,0.042,0.285,0.065,0.446,-0.035,2.166,1.005,-0.978,-0.078,-1.304,-0.403,-0.834,-0.176,0.529,-0.366,-0.646,-0.471,-0.376,0.2,0.314,0.347,-1.308,-0.198,1.373,0.331,0.972,-0.175,1.211,0.737,-0.4,-1.187,-0.571,0.364,0.155,0.336,0.343
0.48,0.092,-0.4,-0.972,2.361,-2.07,0.279,0.703,-0.134,-0.45,0.244,-1.088,-1.848,-3.273,-0.014,-2.114,-1.044,-0.967,0.509,-0.956,0.009,2.648,-1.199,0.054,-0.839,0.385,-0.674,0.425,-1.749,-1.737,-0.578,-0.068,-0.667,0.484,-0.817,-0.16,0.8,-0.59,-4.742,0.07,-2.434,0.643,-0.533,-0.399,-0.738,-0.9,0.16,-0.349,-1.658,-0.181,0.173
0.594,0.357,1.151,-2.659,-0.691,1.384,-1.3,-1.707,-2.388,1.282,-0.215,-1.099,1.202,0.906,0.264,0.257,0.059,-1.505,-0.011,1.616,-0.261,-0.01,-1.182,-0.899,-1.462,0.609,1.764,-0.067,0.799,-0.897,1.265,1.274,-1.005,-0.288,1.068,0.701,-0.895,0.261,0.575,0.322,1.105,-0.195,-0.234,0.524,-0.28,1.623,1.229,0.839,0.06,-1.295,0.81
-0.522,0.188,1.355,-1.613,-0.262,0.297,0.061,0.053,-0.549,-0.246,-1.455,-0.897,1.579,1.285,0.704,0.473,0.977,-1.118,-1.446,0.89,-0.206,0.121,-0.795,0.653,-0.239,-0.375,1.505,-0.91,1.375,0.165,0.16,1.824,0.163,0.222,1.288,0.25,1.396,1.236,-0.569,0.398,-0.448,-1.416,-0.062,0.069,-0.3,0.075,0.048,0.245,1.219,-1.416,-0.087
0.971,0.929,1.619,1.089,0.183,-0.423,0.257,-0.701,0.117,-1.272,1.001,-1.474,1.222,0.959,1.26,-0.39,0.059,-2.041,0.616,0.949,-0.738,1.749,-2.518,-0.08,-0.218,1.877,-0.835,0.272,1.449,0.165,0.835,-1.072,-0.091,0.585,0.133,0.302,-0.462,0.223,-0.629,0.603,1.277,0.249,-0.386,0.98,-0.92,0.534,1.06,0.364,0.591,-1.504,1.256
-0.908,-0.709,-0.605,-1.85,-0.167,-0.176,0.378,-0.004,-0.542,1.046,-0.613,-0.068,0.732,0.285,-0.077,0.904,1.435,0.295,-0.346,-0.979,-1.378,-0.73,-0.951,-1.056,-0.813,-0.245,0.461,-0.99,0.372,0.165,-0.108,0.739,-1.565,0.496,0.51,0.348,0.813,0.792,0.473,-0.008,0.72,-0.894,-0.203,0.717,0.433,-0.269,0.16,0.364,1.546,1.854,-1.13
0.605,0.501,-0.27,0.429,-1.785,-0.255,-1.052,2.491,0.479,0.421,0.235,-0.371,-0.911,-1.337,0.706,-1.252,0.647,0.313,-0.286,-1.194,0.74,0.478,1.101,-0.498,-0.466,0.533,-0.636,-0.641,-0.43,-0.366,-3.569,-1.776,0.331,0.816,0.314,-0.804,0.511,-0.55,0.437,0.336,0.739,-0.309,-1.616,0.115,-1.566,0.209,-0.655,0.364,0.414,0.023,-0.165
-0.89,-1.712,-1.739,-0.597,0.827,0.316,-0.773,-0.43,1.13,-0.038,-0.046,-0.387,-0.498,-0.111,-1.705,0.042,0.067,-0.726,-0.509,1.153,-0.352,-0.234,-0.576,1.244,1.409,-0.796,0.816,1.607,-0.905,0.453,0.065,1.04,-1.615,-1.618,0.314,0.334,0.398,-1.591,-1.012,-0.294,-0.462,1.188,0.271,-1.39,0.887,-0.04,0.273,0.364,0.746,1.529,-1.487
-1.391,-2.601,-1.159,-0.725,0.297,0.137,2.503,0.794,-0.271,-0.397,-0.908,-0.331,-2.513,-3.749,-2.876,-2.114,0.798,0.437,-1.837,-0.925,-0.656,-0.913,0.762,-0.891,0.981,0.173,-1.084,0.342,-2.684,-1.162,-0.857,0.08,-0.751,0.463,-1.103,-0.161,0.801,-0.227,-4.747,-0.702,-2.434,0.073,-0.488,-2.777,-0.749,-1.187,-0.29,-0.349,1.113,1.604,-2.696
-0.221,-0.204,0.177,-1.615,0.64,0.093,0.199,2.754,-2.433,1.217,-0.243,-0.289,0.962,1.068,-0.076,0.473,-0.835,-0.279,-0.178,0.831,-2.749,0.638,0.358,0.049,0.33,0.729,1.588,-0.434,0.651,0.961,0.708,1.504,0.054,0.109,1.445,0.702,-0.755,0.617,0.093,0.193,-0.461,-0.531,0.087,0.388,0.145,0.648,0.498,0.839,-0.091,0.485,-0.546
-0.151,-0.078,0.266,-0.149,0.547,0.96,-0.01,-0.434,0.83,-0.441,-0.162,-1.033,0.233,-0.306,-0.391,0.042,-0.764,-0.61,0.054,0.916,1.232,-1.354,-1.026,1.669,-0.317,0.381,0.348,-0.226,-0.151,-0.897,-0.027,-0.34,-0.996,-0.154,-0.063,0.719,-0.188,0.134,0.389,0.195,0.436,-0.299,0.104,-0.067,0.432,-0.155,0.273,0.839,-0.592,0.275,0.099
0.616,0.216,0.349,0.605,-0.069,1.393,0.567,-0.085,-0.786,0.49,0.784,-1.176,-0.906,-0.166,0.642,-1.252,-1.812,-1.232,0.905,1.267,1.426,1.434,1.637,0.688,1.942,0.389,1.227,1.937,-0.436,-0.897,1.44,-0.998,-0.809,-0.516,0.872,1.326,-1.318,-0.527,-0.579,0.551,-0.452,1.965,1.532,-0.613,0.775,1.394,0.554,1.671,-1.77,-0.745,0.22
0.944,0.912,0.715,0.859,1.019,0.571,-1.575,0.311,0.303,2.126,0.978,-0.476,0.802,0.913,1.161,-0.39,0.398,-0.406,0.997,0.846,-0.24,0.293,-0.745,0.834,0.532,0.158,1.372,1.063,1.04,0.43,0.537,-0.324,0.191,-1.014,0.872,0.331,-1.313,-0.303,-0.803,0.559,0.223,0.259,-0.185,1.41,0.718,0.534,-0.29,0.364,0.666,0.042,1.343
-0.248,-0.49,-0.659,-1.388,-0.318,0.538,-1.14,1.633,1.223,-2.972,0.495,0.069,-0.019,-0.363,-0.401,0.042,0.608,0.499,0.223,0.753,0.292,-0.318,0.068,-1.745,0.136,-2.408,-0.808,0.3,-0.556,0.165,0.439,-0.457,0.343,-0.395,0.019,0.345,0.167,-0.388,2.146,0.067,2.975,0.318,-0.421,-0.028,-0.133,0.419,0.16,0.364,0.643,0.838,-0.223
0.451,0.654,0.779,0.809,0.119,1.21,0.403,-0.78,-1.323,-1.601,0.312,-1.108,0.514,-0.07,0.308,0.042,0.007,-0.619,0.713,0.253,1.541,0.584,-1.115,1.726,0.938,-1.993,0.194,0.517,0.267,-0.366,-0.018,0.837,-0.088,0.444,-0.063,0.704,-1.313,0.303,0.014,0.368,-2.434,0.514,-0.046,0.704,0.686,-0.155,0.273,0.839,0.162,-0.487,0.657
0.377,0.227,0.522,0.289,0.303,1.907,0.292,-1.411,-0.187,0.079,0.414,-1.605,0.114,-0.401,-0.118,0.042,-0.31,-1.89,0.636,1.506,0.268,-1.745,0.401,0.128,-0.76,-0.509,0.204,-0.27,-0.474,-0.963,1.349,-0.359,0.007,-0.802,-0.259,-0.108,1.508,-0.2,0.57,0.374,-0.449,0.068,-0.38,0.22,0.514,0.82,1.735,-0.289,-0.452,-0.964,0.486
-1.749,-2.572,-1.377,-0.236,-0.019,0.996,0.445,0.395,-1.673,0.84,-0.794,-0.554,-0.614,0.301,-2.218,0.473,-2.539,-0.448,-1.411,-0.157,0.451,-1.577,0.89,0.051,0.741,-0.507,-0.716,2.401,-1.501,-0.366,-0.647,-0.547,-1.844,-0.189,0.133,-0.071,-1.321,-1.462,-0.948,-0.406,-0.458,1.582,-0.493,-2.323,-0.299,5.465,5.11,-0.349,-2.487,2.156,-2.226
-0.015,0.203,0.365,-0.188,-1.244,1.268,1.156,0.374,-0.12,0.066,0.167,0.147,1.035,0.991,0.283,0.042,0.417,0.397,-0.185,-1.173,-0.629,0.601,1.089,-0.058,1.731,1.104,-2.166,-1.193,0.993,0.165,-0.567,-0.004,1.04,0.119,-0.259,0.337,0.969,1.078,0.961,0.413,-0.447,-1.208,0.466,0.614,0.059,-0.843,0.048,0.364,0.881,-0.385,0.079
0.049,0.073,0.182,-0.137,0.55,-1.799,-1.613,-0.603,-0.857,0.743,-0.352,-0.584,0.583,0.787,-0.315,0.904,0.618,-0.814,-0.075,-0.039,-0.542,-0.564,-0.318,-2.773,-1.305,0.315,-0.498,0.221,-0.027,0.961,0.531,1.129,-0.58,-1.041,-0.259,0.336,-1.19,-0.058,0.048,0.239,-0.441,-0.139,-0.379,-0.188,-0.092,0.419,0.16,0.305,0.482,-0.905,0.293
-3.365,-3.862,-0.742,-1.26,0.076,0.883,0.583,2.794,0.503,-0.357,-3.204,-0.116,0.608,1.322,-2.292,0.042,-1.839,-0.126,-3.329,1.525,-1.418,0.06,0.044,-1.685,1.646,0.347,0.702,-1.969,0.389,0.187,0.076,0.556,-1.905,-1.641,0.872,0.333,2.422,0.44,-0.332,-0.232,-0.45,-1.57,-0.205,-1.282,-0.161,-0.04,0.048,0.072,-0.542,0.487,-2.908
-0.224,-0.105,-0.838,0.605,-1.099,-1.156,0.282,0.287,1.244,-0.393,0.401,-0.167,-0.219,-0.213,0.628,0.042,1.996,0.798,0.356,-3.349,0.253,-0.293,0.495,-1.218,-0.278,-0.184,-0.504,0.204,0.036,0.165,0.307,-1.286,-0.603,1.987,0.133,0.718,-0.755,-0.5,-0.565,-0.054,0.354,0.388,0.139,0.333,-0.307,0.596,1.651,0.943,1.0,1.979,-0.419
1.03,0.756,0.975,-0.28,0.444,0.623,-0.744,-0.937,-0.628,-0.307,0.248,-1.555,0.051,-0.518,0.884,0.042,-0.196,-1.827,0.13,1.423,-0.452,-0.544,-0.316,-0.319,-0.575,0.98,0.338,-0.209,-0.102,-0.897,0.532,-0.23,0.723,-0.639,-0.063,0.351,0.8,0.421,0.43,0.507,0.426,-0.267,-0.147,0.616,-0.014,0.534,0.835,0.364,-0.655,-1.022,1.115
-2.791,-1.339,1.706,-0.782,1.785,1.202,1.881,0.639,0.883,0.437,-3.304,0.129,1.445,1.134,0.56,0.904,0.541,0.421,-3.177,-0.713,1.246,-1.29,0.332,-1.203,1.59,1.363,-1.298,-2.213,1.934,-1.428,0.44,-0.335,-1.32,-0.651,-0.817,0.342,1.514,2.261,1.712,0.612,-0.451,-1.889,1.084,0.219,0.689,0.419,0.16,0.691,0.236,-0.337,-1.187
0.894,0.641,1.08,-0.395,-0.509,2.347,-0.548,1.286,0.153,-0.402,0.125,-0.522,0.756,0.921,1.125,-0.39,0.063,-0.479,0.119,1.549,0.11,1.013,-0.844,-0.788,-0.217,-0.046,1.628,0.193,0.988,-0.366,0.081,-1.311,0.473,-1.707,1.626,1.323,-0.33,-0.01,0.526,0.538,-0.458,-0.099,0.341,0.779,1.216,-0.04,0.16,1.671,0.114,-0.719,0.945
0.743,0.174,0.932,0.291,0.004,-1.715,-0.089,0.198,-1.714,-1.687,-0.074,-1.318,1.297,0.886,0.546,0.042,1.798,-1.969,0.163,-0.182,-0.751,0.156,-1.268,-1.042,0.706,0.552,-0.811,-0.02,1.149,0.696,0.438,1.674,1.235,-0.687,0.314,0.338,0.969,0.704,-1.51,0.364,-0.447,-0.235,0.677,0.23,0.281,0.419,0.835,0.364,1.837,-0.761,0.669
-0.491,-0.933,-1.168,0.479,-0.201,1.251,-0.032,2.999,-1.083,-0.058,0.78,-0.009,-0.879,-0.102,-1.323,0.042,-2.207,0.5,0.791,-1.587,-0.295,0.417,1.643,0.581,0.724,-0.084,-0.174,2.055,-1.26,0.696,0.437,0.487,-0.538,1.689,1.068,0.352,-1.191,-1.133,0.446,-0.076,-0.457,2.213,0.439,-1.047,0.321,1.05,0.779,0.364,-1.867,1.603,-0.684
0.814,0.844,0.648,-2.249,0.394,-1.263,-0.013,1.483,-0.75,-0.591,0.507,-0.614,0.147,0.185,0.807,0.473,-0.699,-0.136,-0.047,-0.333,-1.023,-0.232,-1.642,0.337,1.934,0.917,-0.273,-0.836,-0.354,-0.897,0.247,-1.59,0.568,0.44,0.133,0.713,0.095,0.859,0.591,0.61,-0.451,-0.755,0.006,0.186,0.11,0.19,-0.065,0.839,-0.841,-0.562,-0.208
-0.116,-0.597,-0.399,-0.861,-0.454,-0.409,-0.514,0.372,0.596,1.697,0.631,-0.511,0.78,0.844,-0.666,0.904,0.516,-0.714,0.18,1.712,1.776,0.341,-0.831,1.461,1.252,0.605,1.671,0.633,0.264,-0.366,0.526,1.116,-0.076,-0.388,1.068,0.702,-0.53,-0.19,-0.047,0.033,-0.46,0.341,-0.386,0.253,-0.758,0.534,0.273,0.839,1.34,0.988,-0.291
-0.373,-0.348,1.44,-0.554,1.616,0.629,-0.491,1.94,-0.302,-0.393,-0.736,-1.279,0.511,0.559,-0.019,-0.821,-1.409,-1.215,-0.561,1.14,0.535,0.753,-0.275,-1.161,1.421,1.0,-0.174,-0.206,0.315,-0.808,0.064,-1.53,-1.015,-0.287,0.314,-0.638,0.706,-0.005,0.499,0.224,2.136,-0.29,-0.061,-0.251,0.536,0.342,0.46,-0.289,-1.065,-2.159,-0.548
0.792,0.517,-0.499,-0.545,0.994,-1.289,0.98,-0.67,1.885,-0.648,0.446,-0.644,1.727,1.9,0.663,1.335,0.014,-0.575,0.662,1.495,-0.072,-2.086,2.117,-0.702,0.746,2.221,2.085,0.653,0.463,-0.366,0.065,0.868,0.342,1.072,0.872,0.166,-1.191,-1.555,0.234,0.384,-0.455,0.632,0.043,0.629,0.219,-0.04,-0.065,0.126,-0.132,-0.417,0.775
0.571,0.496,1.411,1.013,-0.275,-0.859,1.832,0.07,0.523,0.519,0.281,-0.644,0.193,0.362,0.453,-0.39,-0.605,-0.076,0.421,0.66,-0.597,-0.098,-1.213,-0.811,1.328,0.682,-0.374,0.193,0.228,-0.366,0.262,-1.692,0.1,-0.063,0.133,0.793,-1.318,-0.248,1.085,0.504,-0.463,0.272,-0.303,0.649,-0.346,0.19,0.048,1.062,-0.651,-1.014,0.761
0.524,0.692,0.565,1.15,0.263,1.683,-1.437,-0.089,-1.485,-0.991,0.86,-0.531,0.501,0.338,0.496,-0.821,0.145,-0.149,0.765,0.225,0.593,-1.478,-0.368,-0.533,1.133,-0.014,-0.063,0.645,0.707,-0.366,0.982,-0.811,-0.672,0.333,-0.817,0.35,-1.321,-0.153,0.557,0.388,0.199,0.662,0.609,0.883,-0.504,1.107,0.273,-0.453,0.01,0.448,1.11
0.507,0.634,1.096,-1.602,-0.786,1.101,-0.279,-0.389,-0.909,-0.858,0.191,-1.579,-0.227,-1.009,0.348,-1.036,-0.642,-1.648,0.326,1.297,-0.83,-0.483,0.631,0.495,-0.296,0.953,-0.172,-0.627,-0.244,-1.428,0.142,0.717,-0.397,1.467,-0.259,-0.645,0.245,0.905,-0.916,0.359,1.193,-0.52,-0.328,0.389,0.307,-0.441,-0.402,-0.646,-0.535,-1.259,0.169
-1.072,-1.391,-1.723,-0.979,-2.091,0.74,-0.453,-0.967,-1.144,-0.682,-0.345,-0.237,-2.579,-2.749,-1.296,-1.036,-2.008,0.382,-0.272,-0.825,0.187,0.973,0.422,-0.12,-0.184,0.316,-0.707,0.627,-2.35,0.43,-0.576,-0.02,-1.71,0.01,1.626,0.355,-0.306,-1.131,-1.296,-0.543,-0.457,0.74,-0.575,-1.559,-0.436,-0.843,0.16,0.364,-2.227,2.12,-2.01
-0.056,-0.387,-0.059,-0.196,1.459,1.016,0.479,0.607,-0.766,-0.508,0.144,-0.347,0.11,0.331,0.001,-0.39,1.825,-0.277,0.22,1.385,-0.151,1.615,-0.385,-0.113,0.259,-0.545,1.541,1.427,0.478,0.165,0.07,-0.809,-0.058,-1.417,1.445,1.336,-1.314,-0.754,0.417,0.034,0.108,1.145,-0.08,1.054,0.03,-0.04,0.16,1.671,1.713,1.216,-0.157
-1.475,-2.163,-1.612,-1.909,0.702,-1.464,1.848,-0.162,1.193,-2.061,0.509,-0.544,-1.596,-1.022,-2.137,-0.39,-2.581,0.288,-0.481,0.579,-0.826,-1.635,-1.936,-0.97,-0.23,0.701,0.903,2.397,-2.734,-0.897,0.443,-1.62,-1.405,-0.248,0.314,1.323,-1.322,-1.12,0.791,-0.223,-0.452,2.545,-0.356,-2.567,1.047,2.311,2.635,1.671,-2.551,1.377,-1.653
1.756,1.676,0.929,1.264,0.484,1.214,-0.951,-0.221,-2.255,0.823,1.786,-0.411,0.296,0.463,1.959,-1.252,0.69,-0.195,1.191,0.633,-2.24,-0.027,0.64,-0.639,-0.286,-0.063,0.213,1.936,1.392,0.43,0.992,-0.668,0.316,0.237,1.068,0.329,-1.317,-0.423,-0.226,0.794,0.997,2.33,0.145,1.88,-0.584,0.629,0.038,0.364,0.807,0.023,1.573
0.181,0.085,1.293,-0.991,1.46,-0.551,0.961,2.024,0.054,0.949,-0.232,-1.615,0.56,-0.492,-0.187,-0.318,0.031,-1.625,0.124,0.632,-1.295,0.31,2.574,0.649,0.195,1.489,-0.086,0.015,0.324,-1.162,1.438,0.49,-0.122,-0.1,-0.528,-1.175,0.51,0.992,-1.201,0.21,-0.456,-0.393,0.531,-0.169,1.766,1.68,0.273,-1.537,0.217,-1.007,0.442
